owner_uname,ctaker_uname,pet_name,start_date,end_date,status,payment_method,transfer_type,bid_price,query
brent474,algie982,Speedy,2020-10-14,2020-11-19,pending,cash,delivery,555,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('brent474', 'algie982', 'Speedy', '2020-10-14', '2020-11-19', 'pending', 'cash', 'delivery', '555');"
brent474,arlie946,Scooby-doo,2020-10-30,2020-12-08,pending,cash,pickup,600,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('brent474', 'arlie946', 'Scooby-doo', '2020-10-30', '2020-12-08', 'pending', 'cash', 'pickup', '600');"
burdette515,bart825,Tootsie,2020-10-12,2020-12-05,pending,cash,delivery,825,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('burdette515', 'bart825', 'Tootsie', '2020-10-12', '2020-12-05', 'pending', 'cash', 'delivery', '825');"
cash854,bedford502,Travis,2020-11-16,2020-12-12,pending,card,meetup,405,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('cash854', 'bedford502', 'Travis', '2020-11-16', '2020-12-12', 'pending', 'card', 'meetup', '405');"
cash854,benito837,Higgins,2020-10-27,2020-12-22,pending,cash,meetup,855,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('cash854', 'benito837', 'Higgins', '2020-10-27', '2020-12-22', 'pending', 'cash', 'meetup', '855');"
chase649,billy738,Sheena,2020-11-19,2020-12-12,pending,cash,pickup,360,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('chase649', 'billy738', 'Sheena', '2020-11-19', '2020-12-12', 'pending', 'cash', 'pickup', '360');"
chase649,bird271,Wally,2020-11-01,2020-11-21,pending,card,delivery,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('chase649', 'bird271', 'Wally', '2020-11-01', '2020-11-21', 'pending', 'card', 'delivery', '315');"
clive834,birt168,Cosmo,2020-11-17,2020-12-09,pending,card,delivery,345,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('clive834', 'birt168', 'Cosmo', '2020-11-17', '2020-12-09', 'pending', 'card', 'delivery', '345');"
courtney262,bruno945,Chipper,2020-11-03,2020-11-17,pending,card,pickup,225,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('courtney262', 'bruno945', 'Chipper', '2020-11-03', '2020-11-17', 'pending', 'card', 'pickup', '225');"
cris931,burley110,Flint,2020-10-17,2020-11-06,pending,card,meetup,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('cris931', 'burley110', 'Flint', '2020-10-17', '2020-11-06', 'pending', 'card', 'meetup', '315');"
dawson870,chancy898,Meadow,2020-10-23,2020-11-03,pending,card,meetup,180,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('dawson870', 'chancy898', 'Meadow', '2020-10-23', '2020-11-03', 'pending', 'card', 'meetup', '180');"
dawson870,claus467,Chili,2020-10-12,2020-11-14,pending,cash,delivery,510,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('dawson870', 'claus467', 'Chili', '2020-10-12', '2020-11-14', 'pending', 'cash', 'delivery', '510');"
drury125,cliff607,Kramer,2020-11-26,2020-12-16,pending,card,delivery,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('drury125', 'cliff607', 'Kramer', '2020-11-26', '2020-12-16', 'pending', 'card', 'delivery', '315');"
duane721,clovis772,Jackson,2020-11-03,2020-12-17,pending,card,delivery,675,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('duane721', 'clovis772', 'Jackson', '2020-11-03', '2020-12-17', 'pending', 'card', 'delivery', '675');"
elon587,connie941,Bernie,2020-11-18,2020-12-23,pending,cash,delivery,540,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('elon587', 'connie941', 'Bernie', '2020-11-18', '2020-12-23', 'pending', 'cash', 'delivery', '540');"
elon587,creed4,Lola,2020-11-10,2020-12-17,pending,cash,meetup,570,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('elon587', 'creed4', 'Lola', '2020-11-10', '2020-12-17', 'pending', 'cash', 'meetup', '570');"
estevan280,delos781,Nutmeg,2020-10-20,2020-12-24,pending,cash,meetup,990,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('estevan280', 'delos781', 'Nutmeg', '2020-10-20', '2020-12-24', 'pending', 'cash', 'meetup', '990');"
fitzhugh944,duke633,Kirby,2020-11-21,2020-12-19,pending,card,delivery,435,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('fitzhugh944', 'duke633', 'Kirby', '2020-11-21', '2020-12-19', 'pending', 'card', 'delivery', '435');"
fount284,eber796,Duchess,2020-11-29,2020-12-09,pending,cash,delivery,165,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('fount284', 'eber796', 'Duchess', '2020-11-29', '2020-12-09', 'pending', 'cash', 'delivery', '165');"
fount284,eligah464,Michael,2020-11-10,2020-11-21,pending,card,delivery,180,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('fount284', 'eligah464', 'Michael', '2020-11-10', '2020-11-21', 'pending', 'card', 'delivery', '180');"
gray477,elliot963,Sweetie,2020-11-20,2020-12-19,pending,cash,meetup,450,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('gray477', 'elliot963', 'Sweetie', '2020-11-20', '2020-12-19', 'pending', 'cash', 'meetup', '450');"
terrence547,elton873,Schotzie,2020-11-16,2020-12-17,pending,cash,pickup,480,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('terrence547', 'elton873', 'Schotzie', '2020-11-16', '2020-12-17', 'pending', 'cash', 'pickup', '480');"
bartley434,emmitt815,Sawyer,2020-10-26,2020-12-17,pending,card,meetup,795,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('bartley434', 'emmitt815', 'Sawyer', '2020-10-26', '2020-12-17', 'pending', 'card', 'meetup', '795');"
shedrick555,gene567,Monster,2020-11-25,2020-11-29,pending,cash,delivery,75,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('shedrick555', 'gene567', 'Monster', '2020-11-25', '2020-11-29', 'pending', 'cash', 'delivery', '75');"
dixie300,golden850,Oz,2020-10-17,2020-11-19,pending,card,pickup,510,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('dixie300', 'golden850', 'Oz', '2020-10-17', '2020-11-19', 'pending', 'card', 'pickup', '510');"
ignacio430,hal348,Pluto,2020-10-25,2020-12-26,pending,cash,delivery,945,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ignacio430', 'hal348', 'Pluto', '2020-10-25', '2020-12-26', 'pending', 'cash', 'delivery', '945');"
ignacio430,hardin761,Claire,2020-10-14,2020-11-02,pending,cash,pickup,300,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ignacio430', 'hardin761', 'Claire', '2020-10-14', '2020-11-02', 'pending', 'cash', 'pickup', '300');"
merl353,harman129,Kyra,2020-11-02,2020-11-22,pending,cash,delivery,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('merl353', 'harman129', 'Kyra', '2020-11-02', '2020-11-22', 'pending', 'cash', 'delivery', '315');"
merl353,hervey239,Chase,2020-11-20,2020-12-08,pending,card,delivery,285,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('merl353', 'hervey239', 'Chase', '2020-11-20', '2020-12-08', 'pending', 'card', 'delivery', '285');"
nehemiah283,hollis278,Baron,2020-11-20,2020-11-22,pending,cash,meetup,45,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('nehemiah283', 'hollis278', 'Baron', '2020-11-20', '2020-11-22', 'pending', 'cash', 'meetup', '45');"
nehemiah283,ivey622,Jelly,2020-10-21,2020-10-28,pending,card,pickup,120,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('nehemiah283', 'ivey622', 'Jelly', '2020-10-21', '2020-10-28', 'pending', 'card', 'pickup', '120');"
norwood216,jennie413,Simone,2020-10-17,2020-12-26,pending,card,delivery,1065,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('norwood216', 'jennie413', 'Simone', '2020-10-17', '2020-12-26', 'pending', 'card', 'delivery', '1065');"
norwood216,len357,Schultz,2020-10-10,2020-11-30,pending,card,delivery,780,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('norwood216', 'len357', 'Schultz', '2020-10-10', '2020-11-30', 'pending', 'card', 'delivery', '780');"
raphael235,lindsay212,Greenie,2020-11-08,2020-11-22,pending,cash,meetup,225,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('raphael235', 'lindsay212', 'Greenie', '2020-11-08', '2020-11-22', 'pending', 'cash', 'meetup', '225');"
reno913,lonie615,Rocket,2020-11-01,2020-11-30,pending,cash,pickup,450,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('reno913', 'lonie615', 'Rocket', '2020-11-01', '2020-11-30', 'pending', 'cash', 'pickup', '450');"
reno913,lyle319,Jess,2020-10-18,2020-11-04,pending,card,meetup,270,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('reno913', 'lyle319', 'Jess', '2020-10-18', '2020-11-04', 'pending', 'card', 'meetup', '270');"
rudy486,mac879,Smudge,2020-10-30,2020-12-21,pending,cash,meetup,795,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('rudy486', 'mac879', 'Smudge', '2020-10-30', '2020-12-21', 'pending', 'cash', 'meetup', '795');"
rueben868,mal110,Friday,2020-11-14,2020-12-03,pending,card,pickup,300,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('rueben868', 'mal110', 'Friday', '2020-11-14', '2020-12-03', 'pending', 'card', 'pickup', '300');"
rueben868,math403,Furball,2020-10-25,2020-11-19,pending,cash,meetup,390,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('rueben868', 'math403', 'Furball', '2020-10-25', '2020-11-19', 'pending', 'cash', 'meetup', '390');"
sylvan230,miller783,Kona,2020-11-11,2020-12-07,pending,card,meetup,405,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('sylvan230', 'miller783', 'Kona', '2020-11-11', '2020-12-07', 'pending', 'card', 'meetup', '405');"
sylvan230,orson958,Speedy,2020-11-28,2020-12-27,pending,card,pickup,450,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('sylvan230', 'orson958', 'Speedy', '2020-11-28', '2020-12-27', 'pending', 'card', 'pickup', '450');"
virgle620,osborne696,Scooby-doo,2020-10-27,2020-12-07,pending,cash,delivery,630,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('virgle620', 'osborne696', 'Scooby-doo', '2020-10-27', '2020-12-07', 'pending', 'cash', 'delivery', '630');"
charls938,percival375,Tootsie,2020-11-25,2020-12-15,pending,cash,delivery,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('charls938', 'percival375', 'Tootsie', '2020-11-25', '2020-12-15', 'pending', 'cash', 'delivery', '315');"
cole714,pleas11,Travis,2020-10-17,2020-11-13,pending,card,delivery,420,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('cole714', 'pleas11', 'Travis', '2020-10-17', '2020-11-13', 'pending', 'card', 'delivery', '420');"
cole714,ples791,Higgins,2020-10-11,2020-10-23,pending,card,pickup,195,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('cole714', 'ples791', 'Higgins', '2020-10-11', '2020-10-23', 'pending', 'card', 'pickup', '195');"
elby699,rafael280,Sheena,2020-10-17,2020-11-26,pending,card,pickup,615,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('elby699', 'rafael280', 'Sheena', '2020-10-17', '2020-11-26', 'pending', 'card', 'pickup', '615');"
ferman674,raoul529,Wally,2020-11-17,2020-12-17,pending,card,delivery,465,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ferman674', 'raoul529', 'Wally', '2020-11-17', '2020-12-17', 'pending', 'card', 'delivery', '465');"
ferman674,roderick315,Cosmo,2020-10-27,2020-12-28,pending,card,meetup,945,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ferman674', 'roderick315', 'Cosmo', '2020-10-27', '2020-12-28', 'pending', 'card', 'meetup', '945');"
fern1,rose606,Chipper,2020-10-10,2020-12-08,pending,cash,pickup,900,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('fern1', 'rose606', 'Chipper', '2020-10-10', '2020-12-08', 'pending', 'cash', 'pickup', '900');"
florian368,shelton997,Flint,2020-10-18,2020-11-21,pending,card,delivery,525,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('florian368', 'shelton997', 'Flint', '2020-10-18', '2020-11-21', 'pending', 'card', 'delivery', '525');"
fuller486,sid807,Meadow,2020-11-10,2020-11-22,pending,card,delivery,195,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('fuller486', 'sid807', 'Meadow', '2020-11-10', '2020-11-22', 'pending', 'card', 'delivery', '195');"
gorden71,theron105,Chili,2020-10-29,2020-12-28,pending,cash,meetup,915,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('gorden71', 'theron105', 'Chili', '2020-10-29', '2020-12-28', 'pending', 'cash', 'meetup', '915');"
gorden71,tobias278,Kramer,2020-11-27,2020-12-23,pending,card,meetup,405,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('gorden71', 'tobias278', 'Kramer', '2020-11-27', '2020-12-23', 'pending', 'card', 'meetup', '405');"
gussie174,toney321,Jackson,2020-11-09,2020-11-22,pending,card,meetup,210,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('gussie174', 'toney321', 'Jackson', '2020-11-09', '2020-11-22', 'pending', 'card', 'meetup', '210');"
gussie174,tyler595,Bernie,2020-11-08,2020-11-27,pending,card,meetup,300,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('gussie174', 'tyler595', 'Bernie', '2020-11-08', '2020-11-27', 'pending', 'card', 'meetup', '300');"
ham728,vance209,Lola,2020-11-10,2020-11-26,pending,cash,meetup,255,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ham728', 'vance209', 'Lola', '2020-11-10', '2020-11-26', 'pending', 'cash', 'meetup', '255');"
hazel743,vivian9,Nutmeg,2020-10-15,2020-12-14,pending,cash,delivery,915,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('hazel743', 'vivian9', 'Nutmeg', '2020-10-15', '2020-12-14', 'pending', 'cash', 'delivery', '915');"
hazel743,walton20,Kirby,2020-11-15,2020-11-21,pending,card,meetup,105,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('hazel743', 'walton20', 'Kirby', '2020-11-15', '2020-11-21', 'pending', 'card', 'meetup', '105');"
ignatius984,watt458,Duchess,2020-11-23,2020-12-05,pending,cash,meetup,195,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ignatius984', 'watt458', 'Duchess', '2020-11-23', '2020-12-05', 'pending', 'cash', 'meetup', '195');"
joaquin121,weaver265,Michael,2020-10-16,2020-11-30,pending,card,delivery,690,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('joaquin121', 'weaver265', 'Michael', '2020-10-16', '2020-11-30', 'pending', 'card', 'delivery', '690');"
lacey480,wilton919,Sweetie,2020-10-31,2020-11-12,pending,card,pickup,195,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('lacey480', 'wilton919', 'Sweetie', '2020-10-31', '2020-11-12', 'pending', 'card', 'pickup', '195');"
laurie407,adolf173,Schotzie,2020-11-24,2020-12-27,pending,cash,meetup,510,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('laurie407', 'adolf173', 'Schotzie', '2020-11-24', '2020-12-27', 'pending', 'cash', 'meetup', '510');"
laurie407,albin316,Sawyer,2020-10-19,2020-10-22,pending,card,meetup,60,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('laurie407', 'albin316', 'Sawyer', '2020-10-19', '2020-10-22', 'pending', 'card', 'meetup', '60');"
lilburn40,albion830,Monster,2020-10-29,2020-11-11,pending,cash,meetup,210,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('lilburn40', 'albion830', 'Monster', '2020-10-29', '2020-11-11', 'pending', 'cash', 'meetup', '210');"
lilburn40,allison455,Oz,2020-10-20,2020-11-08,pending,card,delivery,300,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('lilburn40', 'allison455', 'Oz', '2020-10-20', '2020-11-08', 'pending', 'card', 'delivery', '300');"
lovell155,alpha164,Pluto,2020-11-16,2020-12-05,pending,cash,pickup,300,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('lovell155', 'alpha164', 'Pluto', '2020-11-16', '2020-12-05', 'pending', 'cash', 'pickup', '300');"
lovell155,alpheus111,Claire,2020-11-29,2020-12-15,pending,cash,pickup,255,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('lovell155', 'alpheus111', 'Claire', '2020-11-29', '2020-12-15', 'pending', 'cash', 'pickup', '255');"
lovett784,anastacio131,Kyra,2020-11-11,2020-11-17,pending,card,delivery,105,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('lovett784', 'anastacio131', 'Kyra', '2020-11-11', '2020-11-17', 'pending', 'card', 'delivery', '105');"
malvin398,andre987,Chase,2020-10-30,2020-12-15,pending,cash,meetup,705,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('malvin398', 'andre987', 'Chase', '2020-10-30', '2020-12-15', 'pending', 'cash', 'meetup', '705');"
malvin398,annie133,Baron,2020-11-07,2020-12-21,pending,cash,pickup,675,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('malvin398', 'annie133', 'Baron', '2020-11-07', '2020-12-21', 'pending', 'cash', 'pickup', '675');"
manson660,arlington371,Jelly,2020-11-09,2020-11-15,pending,card,pickup,105,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('manson660', 'arlington371', 'Jelly', '2020-11-09', '2020-11-15', 'pending', 'card', 'pickup', '105');"
pratt612,armand765,Simone,2020-11-15,2020-12-09,pending,card,pickup,375,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('pratt612', 'armand765', 'Simone', '2020-11-15', '2020-12-09', 'pending', 'card', 'pickup', '375');"
reid483,asberry567,Schultz,2020-11-22,2020-12-28,pending,cash,pickup,555,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('reid483', 'asberry567', 'Schultz', '2020-11-22', '2020-12-28', 'pending', 'cash', 'pickup', '555');"
ruffin25,asbury12,Greenie,2020-11-12,2020-11-29,pending,cash,delivery,270,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('ruffin25', 'asbury12', 'Greenie', '2020-11-12', '2020-11-29', 'pending', 'cash', 'delivery', '270');"
tomie84,asher118,Rocket,2020-11-25,2020-12-10,pending,card,pickup,240,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('tomie84', 'asher118', 'Rocket', '2020-11-25', '2020-12-10', 'pending', 'card', 'pickup', '240');"
tomie84,augustin527,Jess,2020-10-15,2020-12-06,pending,card,pickup,795,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('tomie84', 'augustin527', 'Jess', '2020-10-15', '2020-12-06', 'pending', 'card', 'pickup', '795');"
vince816,auther25,Smudge,2020-10-23,2020-11-12,pending,card,delivery,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('vince816', 'auther25', 'Smudge', '2020-10-23', '2020-11-12', 'pending', 'card', 'delivery', '315');"
vince816,author441,Friday,2020-10-18,2020-12-03,pending,card,meetup,705,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('vince816', 'author441', 'Friday', '2020-10-18', '2020-12-03', 'pending', 'card', 'meetup', '705');"
wayland135,ballard340,Furball,2020-10-16,2020-11-16,pending,card,pickup,480,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('wayland135', 'ballard340', 'Furball', '2020-10-16', '2020-11-16', 'pending', 'card', 'pickup', '480');"
wayland135,blas722,Kona,2020-11-29,2020-12-19,pending,card,delivery,315,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('wayland135', 'blas722', 'Kona', '2020-11-29', '2020-12-19', 'pending', 'card', 'delivery', '315');"
acey903,caesar187,Speedy,2020-10-13,2020-10-26,pending,cash,pickup,210,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('acey903', 'caesar187', 'Speedy', '2020-10-13', '2020-10-26', 'pending', 'cash', 'pickup', '210');"
alger698,candido780,Scooby-doo,2020-11-08,2020-12-15,pending,cash,delivery,570,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('alger698', 'candido780', 'Scooby-doo', '2020-11-08', '2020-12-15', 'pending', 'cash', 'delivery', '570');"
alger698,cato93,Tootsie,2020-11-03,2020-12-13,pending,cash,delivery,615,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('alger698', 'cato93', 'Tootsie', '2020-11-03', '2020-12-13', 'pending', 'cash', 'delivery', '615');"
algernon138,clarke566,Travis,2020-11-20,2020-12-07,pending,cash,delivery,270,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('algernon138', 'clarke566', 'Travis', '2020-11-20', '2020-12-07', 'pending', 'cash', 'delivery', '270');"
amasa976,clemente145,Higgins,2020-10-24,2020-12-22,pending,card,meetup,900,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('amasa976', 'clemente145', 'Higgins', '2020-10-24', '2020-12-22', 'pending', 'card', 'meetup', '900');"
amasa976,colin339,Sheena,2020-11-09,2020-11-23,pending,cash,delivery,225,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('amasa976', 'colin339', 'Sheena', '2020-11-09', '2020-11-23', 'pending', 'cash', 'delivery', '225');"
amil126,commodore565,Wally,2020-10-22,2020-12-28,pending,card,delivery,1020,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('amil126', 'commodore565', 'Wally', '2020-10-22', '2020-12-28', 'pending', 'card', 'delivery', '1020');"
amil126,cora75,Cosmo,2020-11-01,2020-11-28,pending,card,meetup,420,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('amil126', 'cora75', 'Cosmo', '2020-11-01', '2020-11-28', 'pending', 'card', 'meetup', '420');"
barrett657,coy722,Chipper,2020-11-08,2020-12-23,pending,card,meetup,690,"INSERT INTO bids (owner_uname, ctaker_uname, pet_name, start_date, end_date, status, payment_method, transfer_type, bid_price) VALUES('barrett657', 'coy722', 'Chipper', '2020-11-08', '2020-12-23', 'pending', 'card', 'meetup', '690');"
