username,pet_type,query
manuel361,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('manuel361', 'Cat');"
phillip819,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('phillip819', 'Rabbit');"
augustus406,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('augustus406', 'Rabbit');"
augustus406,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('augustus406', 'Dog');"
emmett897,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('emmett897', 'Rabbit');"
emmett897,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('emmett897', 'Cat');"
eli862,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('eli862', 'Dog');"
eli862,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('eli862', 'Cat');"
nicholas927,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('nicholas927', 'Dog');"
nicholas927,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('nicholas927', 'Rabbit');"
wilson710,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('wilson710', 'Cat');"
alva65,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('alva65', 'Rabbit');"
alva65,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('alva65', 'Cat');"
harley608,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('harley608', 'Dog');"
harley608,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('harley608', 'Cat');"
newton766,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('newton766', 'Cat');"
newton766,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('newton766', 'Rabbit');"
timothy341,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('timothy341', 'Rabbit');"
timothy341,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('timothy341', 'Cat');"
marvin624,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('marvin624', 'Dog');"
marvin624,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('marvin624', 'Rabbit');"
ross501,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ross501', 'Cat');"
curtis452,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('curtis452', 'Cat');"
edmund437,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('edmund437', 'Dog');"
edmund437,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('edmund437', 'Cat');"
jeff800,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('jeff800', 'Rabbit');"
jeff800,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('jeff800', 'Cat');"
elias16,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('elias16', 'Cat');"
elias16,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('elias16', 'Dog');"
harrison494,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('harrison494', 'Rabbit');"
harrison494,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('harrison494', 'Dog');"
stanley644,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('stanley644', 'Dog');"
stanley644,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('stanley644', 'Cat');"
columbus949,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('columbus949', 'Dog');"
columbus949,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('columbus949', 'Cat');"
lon252,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('lon252', 'Cat');"
ora788,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ora788', 'Cat');"
ora788,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ora788', 'Dog');"
ollie517,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('ollie517', 'Rabbit');"
ollie517,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ollie517', 'Cat');"
russell584,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('russell584', 'Dog');"
pearl487,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('pearl487', 'Dog');"
pearl487,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('pearl487', 'Cat');"
solomon979,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('solomon979', 'Dog');"
solomon979,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('solomon979', 'Cat');"
arch888,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('arch888', 'Cat');"
asa861,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('asa861', 'Cat');"
asa861,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('asa861', 'Dog');"
clayton15,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('clayton15', 'Rabbit');"
enoch445,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('enoch445', 'Dog');"
irving925,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('irving925', 'Rabbit');"
irving925,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('irving925', 'Dog');"
mathew462,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('mathew462', 'Cat');"
mathew462,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('mathew462', 'Dog');"
nathaniel467,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('nathaniel467', 'Cat');"
nathaniel467,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('nathaniel467', 'Dog');"
scott258,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('scott258', 'Cat');"
hubert386,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('hubert386', 'Cat');"
lemuel98,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('lemuel98', 'Dog');"
andy696,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('andy696', 'Dog');"
andy696,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('andy696', 'Cat');"
ellis240,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('ellis240', 'Rabbit');"
ellis240,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ellis240', 'Dog');"
emanuel134,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('emanuel134', 'Cat');"
joshua474,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('joshua474', 'Rabbit');"
joshua474,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('joshua474', 'Dog');"
millard892,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('millard892', 'Rabbit');"
vernon137,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('vernon137', 'Cat');"
wade112,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('wade112', 'Rabbit');"
cyrus802,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('cyrus802', 'Cat');"
miles871,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('miles871', 'Rabbit');"
miles871,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('miles871', 'Cat');"
rudolph721,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('rudolph721', 'Rabbit');"
sherman294,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('sherman294', 'Rabbit');"
austin627,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('austin627', 'Rabbit');"
austin627,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('austin627', 'Cat');"
bill321,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('bill321', 'Rabbit');"
chas207,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('chas207', 'Dog');"
lonnie635,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('lonnie635', 'Cat');"
monroe799,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('monroe799', 'Rabbit');"
monroe799,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('monroe799', 'Cat');"
byron103,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('byron103', 'Dog');"
byron103,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('byron103', 'Cat');"
edd865,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('edd865', 'Dog');"
edd865,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('edd865', 'Rabbit');"
emery843,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('emery843', 'Dog');"
grant171,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('grant171', 'Cat');"
grant171,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('grant171', 'Rabbit');"
jerome746,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('jerome746', 'Rabbit');"
jerome746,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('jerome746', 'Dog');"
max196,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('max196', 'Dog');"
mose786,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('mose786', 'Rabbit');"
steve590,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('steve590', 'Rabbit');"
steve590,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('steve590', 'Cat');"
gordon416,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('gordon416', 'Dog');"
gordon416,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('gordon416', 'Rabbit');"
abe448,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('abe448', 'Dog');"
pete269,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('pete269', 'Rabbit');"
pete269,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('pete269', 'Cat');"
chris444,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('chris444', 'Dog');"
clark377,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('clark377', 'Cat');"
gustave876,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('gustave876', 'Dog');"
gustave876,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('gustave876', 'Cat');"
orville230,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('orville230', 'Rabbit');"
orville230,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('orville230', 'Dog');"
lorenzo909,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('lorenzo909', 'Dog');"
lorenzo909,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('lorenzo909', 'Rabbit');"
bruce807,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('bruce807', 'Cat');"
marcus778,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('marcus778', 'Rabbit');"
marcus778,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('marcus778', 'Dog');"
preston580,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('preston580', 'Dog');"
bob577,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('bob577', 'Rabbit');"
bob577,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('bob577', 'Cat');"
dock759,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('dock759', 'Dog');"
donald127,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('donald127', 'Dog');"
donald127,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('donald127', 'Rabbit');"
jackson586,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('jackson586', 'Rabbit');"
jackson586,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('jackson586', 'Dog');"
cecil139,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('cecil139', 'Rabbit');"
barney5,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('barney5', 'Dog');"
delbert849,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('delbert849', 'Rabbit');"
delbert849,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('delbert849', 'Cat');"
edmond489,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('edmond489', 'Rabbit');"
edmond489,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('edmond489', 'Dog');"
anderson918,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('anderson918', 'Rabbit');"
anderson918,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('anderson918', 'Dog');"
christian510,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('christian510', 'Dog');"
christian510,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('christian510', 'Cat');"
glenn602,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('glenn602', 'Rabbit');"
glenn602,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('glenn602', 'Dog');"
jefferson878,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('jefferson878', 'Dog');"
jefferson878,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('jefferson878', 'Cat');"
luke636,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('luke636', 'Rabbit');"
luke636,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('luke636', 'Cat');"
neal778,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('neal778', 'Cat');"
burt733,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('burt733', 'Cat');"
burt733,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('burt733', 'Dog');"
ike885,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ike885', 'Cat');"
ike885,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ike885', 'Dog');"
myron454,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('myron454', 'Cat');"
myron454,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('myron454', 'Rabbit');"
tony871,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('tony871', 'Dog');"
tony871,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('tony871', 'Cat');"
conrad378,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('conrad378', 'Rabbit');"
joel618,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('joel618', 'Cat');"
joel618,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('joel618', 'Dog');"
matt23,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('matt23', 'Rabbit');"
matt23,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('matt23', 'Dog');"
riley471,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('riley471', 'Cat');"
vincent864,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('vincent864', 'Cat');"
vincent864,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('vincent864', 'Dog');"
emory493,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('emory493', 'Dog');"
emory493,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('emory493', 'Rabbit');"
isaiah341,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('isaiah341', 'Cat');"
isaiah341,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('isaiah341', 'Rabbit');"
nick615,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('nick615', 'Dog');"
nick615,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('nick615', 'Cat');"
ezra52,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ezra52', 'Cat');"
ezra52,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ezra52', 'Dog');"
green576,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('green576', 'Rabbit');"
green576,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('green576', 'Cat');"
juan897,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('juan897', 'Cat');"
juan897,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('juan897', 'Dog');"
clifton472,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('clifton472', 'Rabbit');"
clifton472,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('clifton472', 'Cat');"
lucius281,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('lucius281', 'Dog');"
lucius281,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('lucius281', 'Cat');"
porter586,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('porter586', 'Rabbit');"
arnold298,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('arnold298', 'Rabbit');"
arnold298,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('arnold298', 'Dog');"
bud167,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('bud167', 'Cat');"
bud167,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('bud167', 'Dog');"
jeremiah443,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('jeremiah443', 'Dog');"
jeremiah443,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('jeremiah443', 'Rabbit');"
taylor604,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('taylor604', 'Dog');"
taylor604,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('taylor604', 'Cat');"
forrest517,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('forrest517', 'Dog');"
roland826,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('roland826', 'Dog');"
roland826,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('roland826', 'Cat');"
spencer359,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('spencer359', 'Rabbit');"
spencer359,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('spencer359', 'Cat');"
burton593,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('burton593', 'Cat');"
don531,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('don531', 'Rabbit');"
don531,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('don531', 'Dog');"
emmet179,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('emmet179', 'Dog');"
gustav698,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('gustav698', 'Rabbit');"
gustav698,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('gustav698', 'Dog');"
louie90,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('louie90', 'Cat');"
louie90,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('louie90', 'Rabbit');"
morgan940,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('morgan940', 'Cat');"
ned686,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ned686', 'Cat');"
ned686,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('ned686', 'Rabbit');"
van939,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('van939', 'Dog');"
van939,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('van939', 'Cat');"
ambrose809,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ambrose809', 'Dog');"
chauncey362,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('chauncey362', 'Cat');"
elisha809,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('elisha809', 'Dog');"
ferdinand634,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ferdinand634', 'Cat');"
general537,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('general537', 'Cat');"
general537,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('general537', 'Rabbit');"
julian204,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('julian204', 'Dog');"
kenneth399,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('kenneth399', 'Dog');"
kenneth399,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('kenneth399', 'Cat');"
mitchell870,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('mitchell870', 'Dog');"
mitchell870,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('mitchell870', 'Rabbit');"
allie885,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('allie885', 'Dog');"
josh522,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('josh522', 'Cat');"
judson471,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('judson471', 'Cat');"
judson471,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('judson471', 'Rabbit');"
lyman322,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('lyman322', 'Dog');"
napoleon850,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('napoleon850', 'Cat');"
napoleon850,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('napoleon850', 'Rabbit');"
pedro884,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('pedro884', 'Rabbit');"
pedro884,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('pedro884', 'Cat');"
berry610,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('berry610', 'Rabbit');"
dewitt571,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('dewitt571', 'Dog');"
dewitt571,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('dewitt571', 'Rabbit');"
ervin642,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ervin642', 'Dog');"
ervin642,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ervin642', 'Cat');"
forest686,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('forest686', 'Dog');"
forest686,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('forest686', 'Cat');"
lynn641,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('lynn641', 'Rabbit');"
lynn641,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('lynn641', 'Dog');"
pink756,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('pink756', 'Cat');"
pink756,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('pink756', 'Rabbit');"
ruben578,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ruben578', 'Dog');"
ruben578,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ruben578', 'Cat');"
sanford785,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('sanford785', 'Cat');"
ward390,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ward390', 'Dog');"
ward390,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ward390', 'Cat');"
douglas830,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('douglas830', 'Dog');"
douglas830,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('douglas830', 'Rabbit');"
ole101,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ole101', 'Dog');"
omer342,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('omer342', 'Dog');"
omer342,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('omer342', 'Cat');"
ulysses351,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ulysses351', 'Dog');"
walker192,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('walker192', 'Cat');"
wilbert562,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('wilbert562', 'Dog');"
wilbert562,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('wilbert562', 'Cat');"
adelbert297,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('adelbert297', 'Cat');"
adelbert297,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('adelbert297', 'Dog');"
benjiman209,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('benjiman209', 'Dog');"
benjiman209,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('benjiman209', 'Rabbit');"
ivan386,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('ivan386', 'Cat');"
ivan386,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('ivan386', 'Dog');"
jonas60,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('jonas60', 'Cat');"
jonas60,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('jonas60', 'Rabbit');"
major234,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('major234', 'Dog');"
major234,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('major234', 'Rabbit');"
abner43,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('abner43', 'Rabbit');"
abner43,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('abner43', 'Cat');"
archibald784,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('archibald784', 'Rabbit');"
archibald784,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('archibald784', 'Dog');"
caleb160,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('caleb160', 'Dog');"
caleb160,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('caleb160', 'Rabbit');"
clint829,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('clint829', 'Rabbit');"
clint829,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('clint829', 'Dog');"
dudley235,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('dudley235', 'Cat');"
granville923,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('granville923', 'Cat');"
granville923,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('granville923', 'Rabbit');"
king475,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('king475', 'Rabbit');"
king475,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('king475', 'Dog');"
mary3,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('mary3', 'Rabbit');"
mary3,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('mary3', 'Dog');"
merton572,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('merton572', 'Rabbit');"
merton572,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('merton572', 'Cat');"
antonio472,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('antonio472', 'Cat');"
bennie238,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('bennie238', 'Dog');"
bennie238,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('bennie238', 'Rabbit');"
carroll275,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('carroll275', 'Rabbit');"
carroll275,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('carroll275', 'Cat');"
freeman226,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('freeman226', 'Dog');"
freeman226,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('freeman226', 'Cat');"
josiah515,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('josiah515', 'Rabbit');"
josiah515,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('josiah515', 'Cat');"
milo145,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('milo145', 'Rabbit');"
milo145,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('milo145', 'Dog');"
royal835,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('royal835', 'Rabbit');"
dick238,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('dick238', 'Cat');"
earle763,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('earle763', 'Dog');"
elza594,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('elza594', 'Dog');"
elza594,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('elza594', 'Rabbit');"
emerson947,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('emerson947', 'Rabbit');"
emerson947,Dog,"INSERT INTO can_care_for (username, pet_type) VALUES('emerson947', 'Dog');"
fletcher37,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('fletcher37', 'Rabbit');"
fletcher37,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('fletcher37', 'Cat');"
judge790,Rabbit,"INSERT INTO can_care_for (username, pet_type) VALUES('judge790', 'Rabbit');"
judge790,Cat,"INSERT INTO can_care_for (username, pet_type) VALUES('judge790', 'Cat');"
