owner_uname,pet_name,pet_type,query
hubbard794,Monster,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('hubbard794', 'Monster', 'Cat');"
jared863,Oz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('jared863', 'Oz', 'Rabbit');"
jere74,Pluto,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('jere74', 'Pluto', 'Rabbit');"
jere74,Claire,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('jere74', 'Claire', 'Cat');"
joesph57,Kyra,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('joesph57', 'Kyra', 'Rabbit');"
johnathan578,Chase,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('johnathan578', 'Chase', 'Cat');"
johnathan578,Baron,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('johnathan578', 'Baron', 'Rabbit');"
juluis418,Jelly,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('juluis418', 'Jelly', 'Rabbit');"
kirby19,Simone,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('kirby19', 'Simone', 'Rabbit');"
kirby19,Schultz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('kirby19', 'Schultz', 'Rabbit');"
kyle318,Greenie,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('kyle318', 'Greenie', 'Rabbit');"
lane28,Rocket,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lane28', 'Rocket', 'Dog');"
lawerence765,Jess,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lawerence765', 'Jess', 'Cat');"
lawerence765,Smudge,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lawerence765', 'Smudge', 'Rabbit');"
less709,Friday,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('less709', 'Friday', 'Dog');"
less709,Furball,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('less709', 'Furball', 'Dog');"
linwood595,Kona,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('linwood595', 'Kona', 'Dog');"
louise570,Speedy,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('louise570', 'Speedy', 'Cat');"
louise570,Scooby-doo,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('louise570', 'Scooby-doo', 'Rabbit');"
lowell484,Tootsie,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lowell484', 'Tootsie', 'Dog');"
loy295,Travis,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('loy295', 'Travis', 'Rabbit');"
loy295,Higgins,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('loy295', 'Higgins', 'Rabbit');"
lucy321,Sheena,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lucy321', 'Sheena', 'Dog');"
lucy321,Wally,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lucy321', 'Wally', 'Dog');"
manly262,Cosmo,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('manly262', 'Cosmo', 'Rabbit');"
mannie897,Chipper,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('mannie897', 'Chipper', 'Dog');"
marcel695,Flint,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marcel695', 'Flint', 'Cat');"
marcel695,Meadow,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marcel695', 'Meadow', 'Dog');"
marius887,Chili,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marius887', 'Chili', 'Rabbit');"
marius887,Kramer,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marius887', 'Kramer', 'Dog');"
marrion669,Jackson,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marrion669', 'Jackson', 'Cat');"
mercer324,Bernie,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('mercer324', 'Bernie', 'Rabbit');"
monte774,Lola,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('monte774', 'Lola', 'Dog');"
montgomery294,Nutmeg,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('montgomery294', 'Nutmeg', 'Rabbit');"
nolan510,Kirby,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('nolan510', 'Kirby', 'Dog');"
nolan510,Duchess,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('nolan510', 'Duchess', 'Dog');"
okey331,Michael,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('okey331', 'Michael', 'Rabbit');"
okey331,Sweetie,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('okey331', 'Sweetie', 'Rabbit');"
page552,Schotzie,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('page552', 'Schotzie', 'Dog');"
philo288,Sawyer,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('philo288', 'Sawyer', 'Rabbit');"
philo288,Monster,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('philo288', 'Monster', 'Rabbit');"
primus8,Oz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('primus8', 'Oz', 'Rabbit');"
prosper388,Pluto,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('prosper388', 'Pluto', 'Dog');"
prosper388,Claire,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('prosper388', 'Claire', 'Rabbit');"
pryor453,Kyra,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('pryor453', 'Kyra', 'Dog');"
rene593,Chase,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('rene593', 'Chase', 'Rabbit');"
robin245,Baron,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('robin245', 'Baron', 'Cat');"
roll155,Jelly,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('roll155', 'Jelly', 'Cat');"
roll155,Simone,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('roll155', 'Simone', 'Cat');"
seward444,Schultz,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('seward444', 'Schultz', 'Cat');"
shannon448,Greenie,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('shannon448', 'Greenie', 'Dog');"
talmage58,Rocket,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('talmage58', 'Rocket', 'Rabbit');"
talmage58,Jess,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('talmage58', 'Jess', 'Cat');"
vaughn829,Smudge,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('vaughn829', 'Smudge', 'Rabbit');"
vaughn829,Friday,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('vaughn829', 'Friday', 'Cat');"
verner113,Furball,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('verner113', 'Furball', 'Cat');"
waverly709,Kona,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('waverly709', 'Kona', 'Dog');"
weldon601,Speedy,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('weldon601', 'Speedy', 'Cat');"
wells830,Scooby-doo,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wells830', 'Scooby-doo', 'Dog');"
wells830,Tootsie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wells830', 'Tootsie', 'Cat');"
wiliam784,Travis,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wiliam784', 'Travis', 'Rabbit');"
wiliam784,Higgins,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wiliam784', 'Higgins', 'Cat');"
wing780,Sheena,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wing780', 'Sheena', 'Rabbit');"
wing780,Wally,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wing780', 'Wally', 'Dog');"
wood325,Cosmo,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wood325', 'Cosmo', 'Rabbit');"
wood325,Chipper,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wood325', 'Chipper', 'Rabbit');"
wright221,Flint,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wright221', 'Flint', 'Cat');"
wright221,Meadow,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wright221', 'Meadow', 'Dog');"
add188,Chili,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('add188', 'Chili', 'Dog');"
add188,Kramer,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('add188', 'Kramer', 'Dog');"
adelard374,Jackson,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('adelard374', 'Jackson', 'Dog');"
adelard374,Bernie,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('adelard374', 'Bernie', 'Rabbit');"
cleve668,Lola,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('cleve668', 'Lola', 'Cat');"
linus397,Nutmeg,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('linus397', 'Nutmeg', 'Rabbit');"
martha283,Kirby,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('martha283', 'Kirby', 'Dog');"
reinhold392,Duchess,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('reinhold392', 'Duchess', 'Rabbit');"
reinhold392,Michael,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('reinhold392', 'Michael', 'Cat');"
junior229,Sweetie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('junior229', 'Sweetie', 'Cat');"
junior229,Schotzie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('junior229', 'Schotzie', 'Cat');"
ace997,Sawyer,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ace997', 'Sawyer', 'Dog');"
ace997,Monster,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ace997', 'Monster', 'Dog');"
armstead774,Oz,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('armstead774', 'Oz', 'Cat');"
benedict900,Pluto,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('benedict900', 'Pluto', 'Dog');"
brice178,Claire,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('brice178', 'Claire', 'Cat');"
gibson964,Kyra,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('gibson964', 'Kyra', 'Cat');"
may949,Chase,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('may949', 'Chase', 'Dog');"
may949,Baron,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('may949', 'Baron', 'Dog');"
mills470,Jelly,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('mills470', 'Jelly', 'Dog');"
mills470,Simone,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('mills470', 'Simone', 'Dog');"
adolfo343,Schultz,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('adolfo343', 'Schultz', 'Cat');"
adolfo343,Greenie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('adolfo343', 'Greenie', 'Cat');"
alanzo340,Rocket,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alanzo340', 'Rocket', 'Dog');"
antoine98,Jess,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('antoine98', 'Jess', 'Cat');"
antoine98,Smudge,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('antoine98', 'Smudge', 'Rabbit');"
ethan996,Friday,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ethan996', 'Friday', 'Rabbit');"
ethan996,Furball,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ethan996', 'Furball', 'Dog');"
eustace111,Kona,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('eustace111', 'Kona', 'Dog');"
eustace111,Speedy,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('eustace111', 'Speedy', 'Dog');"
ewing985,Scooby-doo,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ewing985', 'Scooby-doo', 'Rabbit');"
ewing985,Tootsie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ewing985', 'Tootsie', 'Cat');"
fernand331,Travis,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('fernand331', 'Travis', 'Dog');"
fisher272,Higgins,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('fisher272', 'Higgins', 'Cat');"
fisher272,Sheena,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('fisher272', 'Sheena', 'Dog');"
gail898,Wally,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('gail898', 'Wally', 'Dog');"
gail898,Cosmo,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('gail898', 'Cosmo', 'Dog');"
harland176,Chipper,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('harland176', 'Chipper', 'Dog');"
harland176,Flint,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('harland176', 'Flint', 'Dog');"
hilary259,Meadow,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('hilary259', 'Meadow', 'Cat');"
hosie504,Chili,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('hosie504', 'Chili', 'Dog');"
hosie504,Kramer,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('hosie504', 'Kramer', 'Cat');"
lemon25,Jackson,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lemon25', 'Jackson', 'Dog');"
lora375,Bernie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lora375', 'Bernie', 'Cat');"
marsh96,Lola,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marsh96', 'Lola', 'Cat');"
marsh96,Nutmeg,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('marsh96', 'Nutmeg', 'Dog');"
newman656,Kirby,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('newman656', 'Kirby', 'Rabbit');"
newman656,Duchess,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('newman656', 'Duchess', 'Rabbit');"
nickolas892,Michael,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('nickolas892', 'Michael', 'Dog');"
olie535,Sweetie,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('olie535', 'Sweetie', 'Rabbit');"
olie535,Schotzie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('olie535', 'Schotzie', 'Cat');"
pearley341,Sawyer,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('pearley341', 'Sawyer', 'Cat');"
pearley341,Monster,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('pearley341', 'Monster', 'Rabbit');"
roman672,Oz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('roman672', 'Oz', 'Rabbit');"
roman672,Pluto,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('roman672', 'Pluto', 'Rabbit');"
rome728,Claire,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('rome728', 'Claire', 'Cat');"
rowland746,Kyra,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('rowland746', 'Kyra', 'Dog');"
shelly129,Chase,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('shelly129', 'Chase', 'Rabbit');"
vicente231,Baron,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('vicente231', 'Baron', 'Dog');"
weston953,Jelly,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('weston953', 'Jelly', 'Rabbit');"
alan638,Simone,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alan638', 'Simone', 'Rabbit');"
alan638,Schultz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alan638', 'Schultz', 'Rabbit');"
alberto849,Greenie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alberto849', 'Greenie', 'Cat');"
alexis732,Rocket,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alexis732', 'Rocket', 'Dog');"
auguste676,Jess,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('auguste676', 'Jess', 'Dog');"
bascom405,Smudge,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('bascom405', 'Smudge', 'Rabbit');"
cameron379,Friday,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('cameron379', 'Friday', 'Rabbit');"
cameron379,Furball,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('cameron379', 'Furball', 'Rabbit');"
camille357,Kona,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('camille357', 'Kona', 'Rabbit');"
camille357,Speedy,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('camille357', 'Speedy', 'Cat');"
clabe786,Scooby-doo,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('clabe786', 'Scooby-doo', 'Rabbit');"
cooper788,Tootsie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('cooper788', 'Tootsie', 'Cat');"
cooper788,Travis,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('cooper788', 'Travis', 'Dog');"
domingo345,Higgins,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('domingo345', 'Higgins', 'Cat');"
elwin684,Sheena,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('elwin684', 'Sheena', 'Cat');"
elwin684,Wally,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('elwin684', 'Wally', 'Rabbit');"
emilio531,Cosmo,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('emilio531', 'Cosmo', 'Cat');"
emilio531,Chipper,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('emilio531', 'Chipper', 'Dog');"
french322,Flint,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('french322', 'Flint', 'Cat');"
gerhard147,Meadow,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('gerhard147', 'Meadow', 'Rabbit');"
hansford729,Chili,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('hansford729', 'Chili', 'Cat');"
jarvis153,Kramer,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('jarvis153', 'Kramer', 'Dog');"
jarvis153,Jackson,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('jarvis153', 'Jackson', 'Dog');"
jobe704,Bernie,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('jobe704', 'Bernie', 'Rabbit');"
josephus50,Lola,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('josephus50', 'Lola', 'Cat');"
landon816,Nutmeg,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('landon816', 'Nutmeg', 'Dog');"
lennie24,Kirby,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lennie24', 'Kirby', 'Dog');"
lennie24,Duchess,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lennie24', 'Duchess', 'Rabbit');"
leonidas3,Michael,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('leonidas3', 'Michael', 'Rabbit');"
leonidas3,Sweetie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('leonidas3', 'Sweetie', 'Cat');"
lesley446,Schotzie,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lesley446', 'Schotzie', 'Dog');"
lesley446,Sawyer,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lesley446', 'Sawyer', 'Dog');"
lillian279,Monster,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lillian279', 'Monster', 'Rabbit');"
linn454,Oz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('linn454', 'Oz', 'Rabbit');"
littleton796,Pluto,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('littleton796', 'Pluto', 'Rabbit');"
lone631,Claire,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('lone631', 'Claire', 'Dog');"
margarito376,Kyra,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('margarito376', 'Kyra', 'Cat');"
mattie176,Chase,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('mattie176', 'Chase', 'Dog');"
melton115,Baron,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('melton115', 'Baron', 'Cat');"
melton115,Jelly,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('melton115', 'Jelly', 'Dog');"
ott111,Simone,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ott111', 'Simone', 'Cat');"
randle475,Schultz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('randle475', 'Schultz', 'Rabbit');"
seaborn601,Greenie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('seaborn601', 'Greenie', 'Cat');"
severt592,Rocket,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('severt592', 'Rocket', 'Rabbit');"
steward415,Jess,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('steward415', 'Jess', 'Cat');"
sylvanus510,Smudge,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('sylvanus510', 'Smudge', 'Cat');"
theadore851,Friday,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('theadore851', 'Friday', 'Cat');"
theophile868,Furball,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('theophile868', 'Furball', 'Rabbit');"
theophile868,Kona,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('theophile868', 'Kona', 'Cat');"
vester581,Speedy,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('vester581', 'Speedy', 'Dog');"
vester581,Scooby-doo,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('vester581', 'Scooby-doo', 'Dog');"
wenzel582,Tootsie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wenzel582', 'Tootsie', 'Cat');"
wenzel582,Travis,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('wenzel582', 'Travis', 'Cat');"
alby123,Higgins,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alby123', 'Higgins', 'Dog');"
alcee223,Sheena,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alcee223', 'Sheena', 'Cat');"
alcee223,Wally,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alcee223', 'Wally', 'Dog');"
almond973,Cosmo,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('almond973', 'Cosmo', 'Dog');"
almond973,Chipper,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('almond973', 'Chipper', 'Dog');"
alvy104,Flint,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alvy104', 'Flint', 'Rabbit');"
alvy104,Meadow,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('alvy104', 'Meadow', 'Cat');"
amon454,Chili,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('amon454', 'Chili', 'Dog');"
amon454,Kramer,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('amon454', 'Kramer', 'Rabbit');"
ansel412,Jackson,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('ansel412', 'Jackson', 'Dog');"
bayard984,Bernie,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('bayard984', 'Bernie', 'Cat');"
bayard984,Lola,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('bayard984', 'Lola', 'Dog');"
benny406,Nutmeg,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('benny406', 'Nutmeg', 'Dog');"
benny406,Kirby,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('benny406', 'Kirby', 'Cat');"
bluford100,Duchess,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('bluford100', 'Duchess', 'Dog');"
bluford100,Michael,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('bluford100', 'Michael', 'Dog');"
booker325,Sweetie,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('booker325', 'Sweetie', 'Dog');"
booker325,Schotzie,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('booker325', 'Schotzie', 'Dog');"
burnett504,Sawyer,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('burnett504', 'Sawyer', 'Dog');"
burnett504,Monster,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('burnett504', 'Monster', 'Rabbit');"
burney277,Oz,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('burney277', 'Oz', 'Rabbit');"
caswell862,Pluto,Rabbit,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('caswell862', 'Pluto', 'Rabbit');"
caswell862,Claire,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('caswell862', 'Claire', 'Dog');"
claudie294,Kyra,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('claudie294', 'Kyra', 'Dog');"
conley787,Chase,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('conley787', 'Chase', 'Cat');"
cortez40,Baron,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('cortez40', 'Baron', 'Cat');"
dionicio606,Jelly,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('dionicio606', 'Jelly', 'Dog');"
dionicio606,Simone,Cat,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('dionicio606', 'Simone', 'Cat');"
donnie182,Schultz,Dog,"INSERT INTO pets (owner_uname, pet_name, pet_type) VALUES('donnie182', 'Schultz', 'Dog');"
