username,start_date,end_date,query
columbus949,2020-06-27,2020-07-01,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('columbus949', '2020-06-27', '2020-07-01');"
lon252,2020-06-11,2020-06-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lon252', '2020-06-11', '2020-06-20');"
ora788,2020-06-04,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ora788', '2020-06-04', '2020-06-25');"
ollie517,2020-06-24,2020-07-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ollie517', '2020-06-24', '2020-07-27');"
russell584,2020-06-14,2020-06-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('russell584', '2020-06-14', '2020-06-29');"
pearl487,2020-06-09,2020-07-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('pearl487', '2020-06-09', '2020-07-08');"
solomon979,2020-06-06,2020-06-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('solomon979', '2020-06-06', '2020-06-07');"
arch888,2020-06-10,2020-06-13,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('arch888', '2020-06-10', '2020-06-13');"
asa861,2020-06-08,2020-07-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('asa861', '2020-06-08', '2020-07-18');"
clayton15,2020-06-09,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('clayton15', '2020-06-09', '2020-07-03');"
enoch445,2020-06-19,2020-06-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('enoch445', '2020-06-19', '2020-06-24');"
irving925,2020-06-12,2020-07-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('irving925', '2020-06-12', '2020-07-23');"
mathew462,2020-06-17,2020-06-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('mathew462', '2020-06-17', '2020-06-29');"
nathaniel467,2020-06-12,2020-07-30,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('nathaniel467', '2020-06-12', '2020-07-30');"
scott258,2020-06-22,2020-07-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('scott258', '2020-06-22', '2020-07-20');"
hubert386,2020-06-19,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('hubert386', '2020-06-19', '2020-06-25');"
lemuel98,2020-06-04,2020-06-05,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lemuel98', '2020-06-04', '2020-06-05');"
andy696,2020-06-30,2020-07-01,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('andy696', '2020-06-30', '2020-07-01');"
ellis240,2020-06-21,2020-06-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ellis240', '2020-06-21', '2020-06-26');"
emanuel134,2020-06-02,2020-07-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('emanuel134', '2020-06-02', '2020-07-27');"
joshua474,2020-06-19,2020-07-16,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('joshua474', '2020-06-19', '2020-07-16');"
millard892,2020-06-02,2020-06-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('millard892', '2020-06-02', '2020-06-28');"
vernon137,2020-06-26,2020-06-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('vernon137', '2020-06-26', '2020-06-28');"
wade112,2020-06-07,2020-07-06,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('wade112', '2020-06-07', '2020-07-06');"
cyrus802,2020-06-08,2020-07-04,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('cyrus802', '2020-06-08', '2020-07-04');"
miles871,2020-06-23,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('miles871', '2020-06-23', '2020-07-02');"
rudolph721,2020-06-07,2020-07-14,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('rudolph721', '2020-06-07', '2020-07-14');"
sherman294,2020-06-18,2020-07-13,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('sherman294', '2020-06-18', '2020-07-13');"
austin627,2020-06-27,2020-07-22,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('austin627', '2020-06-27', '2020-07-22');"
bill321,2020-06-15,2020-07-04,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('bill321', '2020-06-15', '2020-07-04');"
chas207,2020-06-08,2020-07-19,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('chas207', '2020-06-08', '2020-07-19');"
lonnie635,2020-06-20,2020-07-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lonnie635', '2020-06-20', '2020-07-29');"
monroe799,2020-06-02,2020-06-05,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('monroe799', '2020-06-02', '2020-06-05');"
byron103,2020-06-20,2020-07-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('byron103', '2020-06-20', '2020-07-20');"
edd865,2020-06-08,2020-07-09,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('edd865', '2020-06-08', '2020-07-09');"
emery843,2020-06-20,2020-06-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('emery843', '2020-06-20', '2020-06-28');"
grant171,2020-06-02,2020-06-05,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('grant171', '2020-06-02', '2020-06-05');"
jerome746,2020-06-09,2020-06-22,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jerome746', '2020-06-09', '2020-06-22');"
max196,2020-06-23,2020-06-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('max196', '2020-06-23', '2020-06-27');"
mose786,2020-06-16,2020-07-11,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('mose786', '2020-06-16', '2020-07-11');"
steve590,2020-06-19,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('steve590', '2020-06-19', '2020-07-03');"
gordon416,2020-06-16,2020-07-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('gordon416', '2020-06-16', '2020-07-29');"
abe448,2020-06-26,2020-07-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('abe448', '2020-06-26', '2020-07-26');"
pete269,2020-06-18,2020-07-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('pete269', '2020-06-18', '2020-07-08');"
chris444,2020-06-05,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('chris444', '2020-06-05', '2020-07-07');"
clark377,2020-06-05,2020-07-19,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('clark377', '2020-06-05', '2020-07-19');"
gustave876,2020-06-01,2020-06-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('gustave876', '2020-06-01', '2020-06-18');"
orville230,2020-06-08,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('orville230', '2020-06-08', '2020-07-07');"
lorenzo909,2020-06-12,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lorenzo909', '2020-06-12', '2020-06-25');"
bruce807,2020-06-21,2020-06-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('bruce807', '2020-06-21', '2020-06-24');"
marcus778,2020-06-12,2020-06-12,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('marcus778', '2020-06-12', '2020-06-12');"
preston580,2020-06-08,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('preston580', '2020-06-08', '2020-07-07');"
bob577,2020-06-09,2020-06-19,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('bob577', '2020-06-09', '2020-06-19');"
dock759,2020-06-16,2020-07-31,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('dock759', '2020-06-16', '2020-07-31');"
donald127,2020-06-02,2020-06-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('donald127', '2020-06-02', '2020-06-28');"
jackson586,2020-06-17,2020-06-17,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jackson586', '2020-06-17', '2020-06-17');"
cecil139,2020-06-24,2020-07-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('cecil139', '2020-06-24', '2020-07-18');"
barney5,2020-06-02,2020-07-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('barney5', '2020-06-02', '2020-07-25');"
delbert849,2020-06-19,2020-07-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('delbert849', '2020-06-19', '2020-07-28');"
edmond489,2020-06-23,2020-07-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('edmond489', '2020-06-23', '2020-07-25');"
anderson918,2020-06-23,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('anderson918', '2020-06-23', '2020-06-25');"
christian510,2020-06-13,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('christian510', '2020-06-13', '2020-07-02');"
glenn602,2020-06-12,2020-07-10,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('glenn602', '2020-06-12', '2020-07-10');"
jefferson878,2020-06-29,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jefferson878', '2020-06-29', '2020-07-02');"
luke636,2020-06-15,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('luke636', '2020-06-15', '2020-06-25');"
neal778,2020-06-26,2020-07-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('neal778', '2020-06-26', '2020-07-25');"
burt733,2020-06-04,2020-06-04,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('burt733', '2020-06-04', '2020-06-04');"
ike885,2020-06-29,2020-07-05,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ike885', '2020-06-29', '2020-07-05');"
myron454,2020-06-20,2020-07-12,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('myron454', '2020-06-20', '2020-07-12');"
tony871,2020-06-02,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('tony871', '2020-06-02', '2020-07-07');"
conrad378,2020-06-19,2020-06-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('conrad378', '2020-06-19', '2020-06-27');"
joel618,2020-06-05,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('joel618', '2020-06-05', '2020-07-07');"
matt23,2020-06-17,2020-07-06,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('matt23', '2020-06-17', '2020-07-06');"
riley471,2020-06-01,2020-07-30,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('riley471', '2020-06-01', '2020-07-30');"
vincent864,2020-06-05,2020-06-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('vincent864', '2020-06-05', '2020-06-18');"
emory493,2020-06-22,2020-07-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('emory493', '2020-06-22', '2020-07-20');"
isaiah341,2020-06-27,2020-07-11,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('isaiah341', '2020-06-27', '2020-07-11');"
nick615,2020-06-29,2020-07-04,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('nick615', '2020-06-29', '2020-07-04');"
ezra52,2020-06-02,2020-07-10,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ezra52', '2020-06-02', '2020-07-10');"
green576,2020-06-10,2020-07-16,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('green576', '2020-06-10', '2020-07-16');"
juan897,2020-06-12,2020-06-15,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('juan897', '2020-06-12', '2020-06-15');"
clifton472,2020-06-18,2020-07-09,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('clifton472', '2020-06-18', '2020-07-09');"
lucius281,2020-06-28,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lucius281', '2020-06-28', '2020-07-03');"
porter586,2020-06-24,2020-07-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('porter586', '2020-06-24', '2020-07-24');"
arnold298,2020-06-25,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('arnold298', '2020-06-25', '2020-07-07');"
bud167,2020-06-07,2020-06-09,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('bud167', '2020-06-07', '2020-06-09');"
jeremiah443,2020-06-14,2020-07-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jeremiah443', '2020-06-14', '2020-07-29');"
taylor604,2020-06-12,2020-07-16,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('taylor604', '2020-06-12', '2020-07-16');"
forrest517,2020-06-12,2020-06-14,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('forrest517', '2020-06-12', '2020-06-14');"
roland826,2020-06-18,2020-07-01,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('roland826', '2020-06-18', '2020-07-01');"
spencer359,2020-06-05,2020-07-06,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('spencer359', '2020-06-05', '2020-07-06');"
burton593,2020-06-23,2020-07-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('burton593', '2020-06-23', '2020-07-26');"
don531,2020-06-24,2020-07-05,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('don531', '2020-06-24', '2020-07-05');"
emmet179,2020-06-29,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('emmet179', '2020-06-29', '2020-07-02');"
gustav698,2020-06-15,2020-06-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('gustav698', '2020-06-15', '2020-06-27');"
louie90,2020-06-16,2020-07-15,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('louie90', '2020-06-16', '2020-07-15');"
morgan940,2020-06-30,2020-07-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('morgan940', '2020-06-30', '2020-07-26');"
ned686,2020-06-05,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ned686', '2020-06-05', '2020-07-03');"
van939,2020-06-05,2020-06-17,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('van939', '2020-06-05', '2020-06-17');"
ambrose809,2020-06-06,2020-06-10,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ambrose809', '2020-06-06', '2020-06-10');"
chauncey362,2020-06-05,2020-07-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('chauncey362', '2020-06-05', '2020-07-23');"
elisha809,2020-06-14,2020-06-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('elisha809', '2020-06-14', '2020-06-20');"
ferdinand634,2020-06-06,2020-07-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ferdinand634', '2020-06-06', '2020-07-24');"
general537,2020-06-20,2020-07-10,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('general537', '2020-06-20', '2020-07-10');"
julian204,2020-06-22,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('julian204', '2020-06-22', '2020-06-25');"
kenneth399,2020-06-18,2020-06-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('kenneth399', '2020-06-18', '2020-06-18');"
mitchell870,2020-06-28,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('mitchell870', '2020-06-28', '2020-07-03');"
allie885,2020-06-27,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('allie885', '2020-06-27', '2020-07-02');"
josh522,2020-06-14,2020-07-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('josh522', '2020-06-14', '2020-07-23');"
judson471,2020-06-18,2020-07-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('judson471', '2020-06-18', '2020-07-25');"
lyman322,2020-06-06,2020-06-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lyman322', '2020-06-06', '2020-06-08');"
napoleon850,2020-06-04,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('napoleon850', '2020-06-04', '2020-07-02');"
pedro884,2020-06-01,2020-06-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('pedro884', '2020-06-01', '2020-06-28');"
berry610,2020-06-30,2020-07-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('berry610', '2020-06-30', '2020-07-27');"
dewitt571,2020-06-13,2020-07-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('dewitt571', '2020-06-13', '2020-07-08');"
ervin642,2020-06-21,2020-07-06,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ervin642', '2020-06-21', '2020-07-06');"
forest686,2020-06-11,2020-07-21,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('forest686', '2020-06-11', '2020-07-21');"
lynn641,2020-06-21,2020-07-05,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lynn641', '2020-06-21', '2020-07-05');"
pink756,2020-06-09,2020-06-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('pink756', '2020-06-09', '2020-06-26');"
ruben578,2020-06-03,2020-06-21,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ruben578', '2020-06-03', '2020-06-21');"
sanford785,2020-06-03,2020-06-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('sanford785', '2020-06-03', '2020-06-24');"
ward390,2020-06-17,2020-06-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ward390', '2020-06-17', '2020-06-23');"
douglas830,2020-06-03,2020-07-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('douglas830', '2020-06-03', '2020-07-24');"
ole101,2020-06-29,2020-07-09,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ole101', '2020-06-29', '2020-07-09');"
omer342,2020-06-08,2020-06-16,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('omer342', '2020-06-08', '2020-06-16');"
ulysses351,2020-06-17,2020-07-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ulysses351', '2020-06-17', '2020-07-28');"
walker192,2020-06-25,2020-07-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('walker192', '2020-06-25', '2020-07-08');"
wilbert562,2020-06-30,2020-07-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('wilbert562', '2020-06-30', '2020-07-23');"
adelbert297,2020-06-05,2020-07-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('adelbert297', '2020-06-05', '2020-07-23');"
benjiman209,2020-06-24,2020-06-28,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('benjiman209', '2020-06-24', '2020-06-28');"
ivan386,2020-06-03,2020-06-09,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('ivan386', '2020-06-03', '2020-06-09');"
jonas60,2020-06-12,2020-07-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jonas60', '2020-06-12', '2020-07-20');"
major234,2020-06-28,2020-07-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('major234', '2020-06-28', '2020-07-18');"
abner43,2020-06-30,2020-07-13,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('abner43', '2020-06-30', '2020-07-13');"
archibald784,2020-06-29,2020-07-04,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('archibald784', '2020-06-29', '2020-07-04');"
caleb160,2020-06-06,2020-06-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('caleb160', '2020-06-06', '2020-06-26');"
clint829,2020-06-10,2020-06-16,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('clint829', '2020-06-10', '2020-06-16');"
dudley235,2020-06-01,2020-07-14,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('dudley235', '2020-06-01', '2020-07-14');"
granville923,2020-06-03,2020-07-30,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('granville923', '2020-06-03', '2020-07-30');"
king475,2020-06-02,2020-07-21,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('king475', '2020-06-02', '2020-07-21');"
mary3,2020-06-20,2020-06-27,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('mary3', '2020-06-20', '2020-06-27');"
merton572,2020-06-03,2020-06-14,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('merton572', '2020-06-03', '2020-06-14');"
antonio472,2020-06-25,2020-07-22,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('antonio472', '2020-06-25', '2020-07-22');"
bennie238,2020-06-21,2020-07-01,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('bennie238', '2020-06-21', '2020-07-01');"
carroll275,2020-06-02,2020-06-10,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('carroll275', '2020-06-02', '2020-06-10');"
freeman226,2020-06-22,2020-07-07,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('freeman226', '2020-06-22', '2020-07-07');"
josiah515,2020-06-29,2020-07-09,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('josiah515', '2020-06-29', '2020-07-09');"
milo145,2020-06-27,2020-07-31,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('milo145', '2020-06-27', '2020-07-31');"
royal835,2020-06-21,2020-06-26,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('royal835', '2020-06-21', '2020-06-26');"
dick238,2020-06-20,2020-07-01,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('dick238', '2020-06-20', '2020-07-01');"
earle763,2020-06-20,2020-07-04,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('earle763', '2020-06-20', '2020-07-04');"
elza594,2020-06-08,2020-07-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('elza594', '2020-06-08', '2020-07-20');"
emerson947,2020-06-25,2020-07-11,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('emerson947', '2020-06-25', '2020-07-11');"
fletcher37,2020-06-15,2020-07-11,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('fletcher37', '2020-06-15', '2020-07-11');"
judge790,2020-06-30,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('judge790', '2020-06-30', '2020-07-02');"
laurence265,2020-06-17,2020-06-30,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('laurence265', '2020-06-17', '2020-06-30');"
neil145,2020-06-06,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('neil145', '2020-06-06', '2020-07-03');"
roger530,2020-06-06,2020-07-06,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('roger530', '2020-06-06', '2020-07-06');"
seth397,2020-06-02,2020-06-16,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('seth397', '2020-06-02', '2020-06-16');"
glen855,2020-06-26,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('glen855', '2020-06-26', '2020-07-02');"
hugo704,2020-06-04,2020-07-15,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('hugo704', '2020-06-04', '2020-07-15');"
jimmie270,2020-06-16,2020-06-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jimmie270', '2020-06-16', '2020-06-24');"
johnnie565,2020-06-26,2020-07-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('johnnie565', '2020-06-26', '2020-07-18');"
washington808,2020-06-06,2020-07-22,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('washington808', '2020-06-06', '2020-07-22');"
elwood147,2020-06-26,2020-07-03,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('elwood147', '2020-06-26', '2020-07-03');"
gust287,2020-06-18,2020-07-24,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('gust287', '2020-06-18', '2020-07-24');"
harmon571,2020-06-02,2020-06-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('harmon571', '2020-06-02', '2020-06-08');"
jordan442,2020-06-13,2020-07-13,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('jordan442', '2020-06-13', '2020-07-13');"
simeon858,2020-06-12,2020-06-22,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('simeon858', '2020-06-12', '2020-06-22');"
wayne673,2020-06-10,2020-07-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('wayne673', '2020-06-10', '2020-07-29');"
wilber500,2020-06-27,2020-07-31,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('wilber500', '2020-06-27', '2020-07-31');"
clem845,2020-06-17,2020-07-23,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('clem845', '2020-06-17', '2020-07-23');"
evan719,2020-06-22,2020-07-08,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('evan719', '2020-06-22', '2020-07-08');"
frederic227,2020-06-09,2020-07-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('frederic227', '2020-06-09', '2020-07-25');"
irwin751,2020-06-13,2020-07-18,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('irwin751', '2020-06-13', '2020-07-18');"
junius616,2020-06-19,2020-07-20,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('junius616', '2020-06-19', '2020-07-20');"
lafayette843,2020-06-13,2020-07-11,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('lafayette843', '2020-06-13', '2020-07-11');"
loren13,2020-06-05,2020-06-25,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('loren13', '2020-06-05', '2020-06-25');"
madison557,2020-06-13,2020-06-22,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('madison557', '2020-06-13', '2020-06-22');"
mason368,2020-06-06,2020-07-14,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('mason368', '2020-06-06', '2020-07-14');"
orval456,2020-06-27,2020-07-01,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('orval456', '2020-06-27', '2020-07-01');"
abram778,2020-06-11,2020-07-02,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('abram778', '2020-06-11', '2020-07-02');"
aubrey484,2020-06-05,2020-07-19,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('aubrey484', '2020-06-05', '2020-07-19');"
elliott631,2020-06-28,2020-07-13,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('elliott631', '2020-06-28', '2020-07-13');"
hans290,2020-06-06,2020-07-10,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('hans290', '2020-06-06', '2020-07-10');"
karl322,2020-06-30,2020-07-29,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('karl322', '2020-06-30', '2020-07-29');"
minor476,2020-06-24,2020-07-12,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('minor476', '2020-06-24', '2020-07-12');"
wash593,2020-06-11,2020-06-12,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('wash593', '2020-06-11', '2020-06-12');"
wilfred522,2020-06-20,2020-07-15,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('wilfred522', '2020-06-20', '2020-07-15');"
allan809,2020-06-23,2020-07-14,"INSERT INTO ft_leave_periods (username, start_date, end_date) VALUES('allan809', '2020-06-23', '2020-07-14');"
